region_num,region_id,year,region_name,country,country_code,nuts_level,gdp_per_capita,ln_gdp_pc,manufacturing_pct_gdp,ln_mfg,routine_services_share_of_national_pct,ln_routine,kis_pct_employment,ln_kis,edu_tertiary_pct,ln_edu_tertiary,uhii,ln_uhii,cisi_mean,cisi_std,cisi_max,cisi_min,ln_CISI,manufacturing_data_type,kis_data_type
35,RS121,2010,Западнобачка област,Serbia,RS,3,3515.07,8.164814718697965,41.1892,3.718176086069524,2.2,0.7884573603642703,0.84,-0.1743533871447778,15.8,2.76,0.0069162176663512,-4.9739,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2011,Западнобачка област,Serbia,RS,3,3869.3,8.260828891110357,42.4207,3.7476364506505506,2.3,0.8329091229351039,0.8,-0.2231435513142097,15.8,2.76,0.0022998898411277,-6.0749,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2012,Западнобачка област,Serbia,RS,3,3869.76,8.26094776859691,35.959,3.5823794005404443,2.2,0.7884573603642703,0.78,-0.2484613592984996,15.8,2.76,0.0022663863047952,-6.0896,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2013,Западнобачка област,Serbia,RS,3,3688.29,8.21291821499068,37.0108,3.6112097619439663,2.2,0.7884573603642703,0.76,-0.2744368457017603,15.8,2.76,0.0050310381708502,-5.2921,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2014,Западнобачка област,Serbia,RS,3,3664.26,8.20638168397512,28.4551,3.3483274063697697,2.1,0.7419373447293773,0.75,-0.2876820724517809,18.7,2.9285,0.0047998123851836,-5.3392,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2015,Западнобачка област,Serbia,RS,3,3985.31,8.290370379917643,32.8923,3.4932385878259025,2.1,0.7419373447293773,0.76,-0.2744368457017603,18.3,2.9069,0.0029176235930369,-5.837,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2016,Западнобачка област,Serbia,RS,3,4072.78,8.312081091949473,33.7665,3.519469186740191,1.9,0.6418538861723947,0.74,-0.3011050927839216,19.9,2.9907,0.0046558144603172,-5.3696,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2017,Западнобачка област,Serbia,RS,3,4258.96,8.356780278003082,27.707,3.3216850888493377,2.0,0.6931471805599453,0.83,-0.18632957819149348,19.8,2.9857,0.0053151490673151,-5.2372,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2018,Западнобачка област,Serbia,RS,3,4096.11,8.317793021827493,25.4165,3.2353985694208625,1.9,0.6418538861723947,0.76,-0.2744368457017603,20.3,3.0106,0.0055405280980554,-5.1957,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2019,Западнобачка област,Serbia,RS,3,4278.18,8.361282964493517,23.0224,3.1364676550270163,2.0,0.6931471805599453,0.77,-0.2613647641344075,20.3,3.0106,0.0037011286499905,-5.5991,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2020,Западнобачка област,Serbia,RS,3,4311.16,8.36896228841703,24.2479,3.18833001569553,1.9,0.6418538861723947,0.72,-0.3285040669720361,20.2,3.0057,0.0055730289918944,-5.1898,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2021,Западнобачка област,Serbia,RS,3,4690.02,8.453192125823557,23.3875,3.152201691600208,1.8,0.5877866649021191,0.72,-0.3285040669720361,21.9,3.0865,0.0043036458154433,-5.4483,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
35,RS121,2022,Западнобачка област,Serbia,RS,3,5390.1,8.592319216606636,21.2782,3.057683074429641,1.7,0.5306282510621704,0.73,-0.31471074483970024,21.4,3.0634,0.0043036458154433,-5.4483,0.0260696872074654,0.0199119424081143,0.0917490085871,0.0020676845568467,-3.609340730374092,Actual,Computed_from_abs
36,RS122,2000,Јужнобанатска област,Serbia,RS,3,2805.08,7.939187338049203,54.9834,4.007031321494378,3.1,1.1314021114911006,1.54,0.43178241642553783,15.8,2.76,0.0078897742120996,-4.8422,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2001,Јужнобанатска област,Serbia,RS,3,3074.97,8.031050424095467,47.8624,3.8683302274828706,3.2,1.1631508098056809,1.5,0.4054651081081644,15.8,2.76,0.0078897742120996,-4.8422,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2002,Јужнобанатска област,Serbia,RS,3,3058.58,8.02570603495326,54.912,4.005731903865497,3.2,1.1631508098056809,1.5,0.4054651081081644,15.8,2.76,0.0042138480971971,-5.4694,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2003,Јужнобанатска област,Serbia,RS,3,3030.89,8.016611584746325,48.3249,3.8779469557699566,2.9,1.0647107369924282,1.44,0.36464311358790924,15.8,2.76,0.007290719053596,-4.9212,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2004,Јужнобанатска област,Serbia,RS,3,3295.51,8.100316214929075,62.46,4.134526351854933,2.8,1.0296194171811581,1.42,0.35065687161316933,15.8,2.76,0.0088605138396948,-4.7262,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2005,Јужнобанатска област,Serbia,RS,3,3507.24,8.162584682358093,54.6425,4.000811968242205,2.8,1.0296194171811581,1.41,0.34358970439007686,15.8,2.76,0.0080951722935348,-4.8165,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2006,Јужнобанатска област,Serbia,RS,3,3583.13,8.18399199909164,48.1814,3.874973054464849,2.9,1.0647107369924282,1.42,0.35065687161316933,15.8,2.76,0.0054151768749784,-5.2185,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2007,Јужнобанатска област,Serbia,RS,3,3859.12,8.25819445719304,54.0985,3.990806459035519,2.9,1.0647107369924282,1.41,0.34358970439007686,15.8,2.76,0.0046497334208496,-5.3709,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2008,Јужнобанатска област,Serbia,RS,3,4044.63,8.305145354357077,43.0415,3.7621647665473517,3.0,1.0986122886681098,1.41,0.34358970439007686,15.8,2.76,0.0114149634631713,-4.4728,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2009,Јужнобанатска област,Serbia,RS,3,3751.29,8.229855059810022,41.1885,3.7181590911789164,2.6,0.9555114450274363,1.37,0.3148107398400336,15.8,2.76,0.0074714132725325,-4.8967,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2010,Јужнобанатска област,Serbia,RS,3,3825.91,8.24955162646163,35.4866,3.5691551604348724,2.5,0.9162907318741551,1.37,0.3148107398400336,15.8,2.76,0.006595588489308,-5.0214,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2011,Јужнобанатска област,Serbia,RS,3,4110.87,8.321389963921595,33.4501,3.5100547761063905,2.5,0.9162907318741551,1.42,0.35065687161316933,15.8,2.76,0.0059707123545208,-5.1209,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2012,Јужнобанатска област,Serbia,RS,3,4145.31,8.329732853675138,35.19,3.5607619513334936,2.6,0.9555114450274363,1.4,0.3364722366212129,15.8,2.76,0.0094765968017082,-4.6589,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2013,Јужнобанатска област,Serbia,RS,3,4158.01,8.332791873417472,41.1665,3.717624818808731,2.5,0.9162907318741551,1.35,0.30010459245033816,15.8,2.76,0.008109533515275,-4.8147,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2014,Јужнобанатска област,Serbia,RS,3,4273.91,8.360284378100056,36.254,3.5905497200407273,2.5,0.9162907318741551,1.36,0.3074846997479607,18.7,2.9285,0.006276684163146,-5.0709,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2015,Јужнобанатска област,Serbia,RS,3,4255.51,8.355969892814384,43.4366,3.7713024036859,2.4,0.8754687373538999,1.37,0.3148107398400336,18.3,2.9069,0.0047180390687489,-5.3564,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2016,Јужнобанатска област,Serbia,RS,3,4668.47,8.448586673856424,41.1561,3.717372154289988,2.8,1.0296194171811581,1.38,0.3220834991691132,19.9,2.9907,0.0079551637475386,-4.8339,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2017,Јужнобанатска област,Serbia,RS,3,4763.46,8.468729573924636,45.3801,3.8150736829631944,2.8,1.0296194171811581,1.37,0.3148107398400336,19.8,2.9857,0.0063836494282654,-5.054,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2018,Јужнобанатска област,Serbia,RS,3,5117.07,8.540337288602084,44.6123,3.798009605757757,2.9,1.0647107369924282,1.33,0.28517894223366247,20.3,3.0106,0.002706488991678,-5.9121,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2019,Јужнобанатска област,Serbia,RS,3,5313.7,8.578043670078035,42.2125,3.742716385711686,2.9,1.0647107369924282,1.37,0.3148107398400336,20.3,3.0106,0.0036325007772826,-5.6178,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2020,Јужнобанатска област,Serbia,RS,3,5325.66,8.580291926559216,44.605,3.7978459603657466,3.0,1.0986122886681098,1.43,0.3576744442718159,20.2,3.0057,0.0047438578970343,-5.3509,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2021,Јужнобанатска област,Serbia,RS,3,5767.17,8.659936771245794,52.7087,3.9647805273112176,2.9,1.0647107369924282,1.38,0.3220834991691132,21.9,3.0865,0.0062593705738073,-5.0737,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
36,RS122,2022,Јужнобанатска област,Serbia,RS,3,6528.95,8.784001413016707,57.8482,4.057822338203142,3.0,1.0986122886681098,1.42,0.35065687161316933,21.4,3.0634,0.0062593705738073,-5.0737,0.0192926748154915,0.0204421628487394,0.1213604989767847,0.00031828825106533374,-3.897495304582681,Actual,Computed_from_abs
37,RS123,2000,Јужнобачка област,Serbia,RS,3,4240.16,8.352356283363081,43.1826,3.7654376363355304,6.3,1.840549633397487,4.94,1.5973653311998313,15.8,2.76,0.0242761447884138,-3.7183,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2001,Јужнобачка област,Serbia,RS,3,4657.23,8.446176129780866,40.2811,3.6958823763156152,6.4,1.8562979903656263,4.86,1.5810384379124025,15.8,2.76,0.0242761447884138,-3.7183,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2002,Јужнобачка област,Serbia,RS,3,4852.57,8.487263740492956,40.7556,3.707593253558037,6.2,1.824549292051046,4.89,1.5871923034867805,15.8,2.76,0.0232948349310075,-3.7595,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2003,Јужнобачка област,Serbia,RS,3,4804.67,8.477343640585982,41.6753,3.7299086271712363,6.2,1.824549292051046,4.81,1.5706970841176697,15.8,2.76,0.0284154917912531,-3.5608,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2004,Јужнобачка област,Serbia,RS,3,5094.96,8.536007094791856,37.1537,3.6150633624358868,6.8,1.916922612182061,4.85,1.5789787049493917,15.8,2.76,0.030055911709167,-3.5047,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2005,Јужнобачка област,Serbia,RS,3,5438.14,8.601192369620128,40.1935,3.6937052910092003,7.1,1.9600947840472698,5.02,1.6134299337036377,15.8,2.76,0.0232905780772405,-3.7597,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2006,Јужнобачка област,Serbia,RS,3,5521.52,8.616408463684737,37.9563,3.6364354979689897,8.2,2.1041341542702074,5.18,1.6448050562713916,15.8,2.76,0.0173559970113441,-4.0538,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2007,Јужнобачка област,Serbia,RS,3,6004.72,8.700301105616816,37.5621,3.625995563320257,8.5,2.1400661634962708,5.04,1.6174060820832772,15.8,2.76,0.0188865783794528,-3.9693,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2008,Јужнобачка област,Serbia,RS,3,6033.51,8.70508420992506,35.285,3.5634579444527934,8.8,2.174751721484161,5.04,1.6174060820832772,15.8,2.76,0.0278383454376574,-3.5813,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2009,Јужнобачка област,Serbia,RS,3,5754.35,8.6577113695122,30.798,3.427449752806221,9.5,2.2512917986064953,5.14,1.6370530794670737,15.8,2.76,0.0222208363503849,-3.8067,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2010,Јужнобачка област,Serbia,RS,3,5896.66,8.682141367902831,34.3753,3.53733828322138,9.3,2.2300144001592104,5.19,1.6467336971777973,15.8,2.76,0.0230022432666505,-3.7722,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2011,Јужнобачка област,Serbia,RS,3,6154.97,8.725015164520567,38.8479,3.6596540212986293,9.6,2.2617630984737906,5.28,1.6639260977181702,15.8,2.76,0.0120171361062062,-4.4214,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2012,Јужнобачка област,Serbia,RS,3,6274.37,8.744228360553352,38.0021,3.6376414213573285,9.5,2.2512917986064953,5.27,1.6620303625532709,15.8,2.76,0.022521576736554,-3.7933,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2013,Јужнобачка област,Serbia,RS,3,6875.89,8.83577636870171,41.2422,3.719462003991659,9.6,2.2617630984737906,5.19,1.6467336971777973,15.8,2.76,0.0135632572799681,-4.3004,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2014,Јужнобачка област,Serbia,RS,3,6735.95,8.815214133091763,38.1904,3.6425841751286328,9.7,2.272125885509337,5.3,1.667706820558076,18.7,2.9285,0.0212562598080278,-3.8511,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2015,Јужнобачка област,Serbia,RS,3,6410.42,8.765680070389108,29.7145,3.391635142158463,9.9,2.2925347571405443,5.39,1.6845453849209058,18.3,2.9069,0.0099611507499216,-4.6091,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2016,Јужнобачка област,Serbia,RS,3,6632.51,8.79973859373786,28.5802,3.3527141703778662,10.4,2.341805806147327,5.57,1.7173950539391927,19.9,2.9907,0.0200633691770902,-3.9089,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2017,Јужнобачка област,Serbia,RS,3,6650.04,8.802378148669403,28.8768,3.3630385045613838,10.2,2.322387720290225,5.81,1.7595805708638197,19.8,2.9857,0.0218977904533386,-3.8214,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2018,Јужнобачка област,Serbia,RS,3,6710.34,8.811404899322849,25.7012,3.2465376834181123,10.1,2.312535423847214,5.74,1.747459210331475,20.3,3.0106,0.0157953975670794,-4.148,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2019,Јужнобачка област,Serbia,RS,3,6916.98,8.841734537169485,24.239,3.1879629062247266,9.8,2.2823823856765264,5.46,1.6974487897568136,20.3,3.0106,0.0112387070398985,-4.4884,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2020,Јужнобачка област,Serbia,RS,3,6881.7,8.836620993428191,22.6585,3.12053505746883,10.5,2.3513752571634776,5.81,1.7595805708638197,20.2,3.0057,0.0235818453514171,-3.7473,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2021,Јужнобачка област,Serbia,RS,3,7396.23,8.908725689914238,21.2196,3.0549252828667948,10.5,2.3513752571634776,5.88,1.7715567619105355,21.9,3.0865,0.0145640910510698,-4.2292,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
37,RS123,2022,Јужнобачка област,Serbia,RS,3,8222.15,9.014587011027725,28.159,3.3378670192956617,10.4,2.341805806147327,5.85,1.766441661243765,21.4,3.0634,0.0145640910510698,-4.2292,0.0333168279459026,0.0339750485194436,0.1982659230414902,0.0002023821313895108,-3.372119434452592,Actual,Computed_from_abs
38,RS124,2000,Севернобанатска област,Serbia,RS,3,2728.99,7.91168685635571,57.8419,4.057713426550266,1.9,0.6418538861723947,0.79,-0.23572233352106983,15.8,2.76,0.0041498338195944,-5.4847,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2001,Севернобанатска област,Serbia,RS,3,2996.11,8.005070059583936,51.4293,3.940208048961163,2.0,0.6931471805599453,0.79,-0.23572233352106983,15.8,2.76,0.0041498338195944,-5.4847,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2002,Севернобанатска област,Serbia,RS,3,2962.55,7.993805662938092,53.8875,3.986898540073253,1.9,0.6418538861723947,0.77,-0.2613647641344075,15.8,2.76,0.0027883109284927,-5.8823,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2003,Севернобанатска област,Serbia,RS,3,2938.08,7.985511585770869,50.7116,3.9261546812713126,1.8,0.5877866649021191,0.79,-0.23572233352106983,15.8,2.76,0.0035541164152479,-5.6396,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2004,Севернобанатска област,Serbia,RS,3,3211.81,8.074589920141443,54.285,3.9942479456838154,1.8,0.5877866649021191,0.78,-0.2484613592984996,15.8,2.76,0.0048408454784558,-5.3307,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2005,Севернобанатска област,Serbia,RS,3,3416.06,8.136243119157019,53.3451,3.976782127231601,1.8,0.5877866649021191,0.79,-0.23572233352106983,15.8,2.76,0.0045564210094787,-5.3912,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2006,Севернобанатска област,Serbia,RS,3,3488.27,8.157161190289887,49.6358,3.9047123475707073,1.7,0.5306282510621704,0.81,-0.21072103131565253,15.8,2.76,0.0031263936285725,-5.7679,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2007,Севернобанатска област,Serbia,RS,3,3766.27,8.23384040075235,49.3242,3.8984148328212456,1.7,0.5306282510621704,0.75,-0.2876820724517809,15.8,2.76,0.002920318377477,-5.8361,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2008,Севернобанатска област,Serbia,RS,3,3986.94,8.290779298359165,45.2774,3.812808011751608,1.7,0.5306282510621704,0.77,-0.2613647641344075,15.8,2.76,0.0058833194204342,-5.1356,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2009,Севернобанатска област,Serbia,RS,3,3692.43,8.21404005687987,52.4005,3.958916133266205,1.8,0.5877866649021191,0.76,-0.2744368457017603,15.8,2.76,0.0035365041816936,-5.6446,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2010,Севернобанатска област,Serbia,RS,3,3779.42,8.237325837687203,40.9149,3.7114942998849494,1.7,0.5306282510621704,0.75,-0.2876820724517809,15.8,2.76,0.0046391107922596,-5.3732,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2011,Севернобанатска област,Serbia,RS,3,4120.01,8.323610869525092,55.9309,4.0241170002470295,1.8,0.5877866649021191,0.78,-0.2484613592984996,15.8,2.76,0.003476200778442,-5.6618,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2012,Севернобанатска област,Serbia,RS,3,4147.61,8.330287543714103,52.0152,3.951535983560165,2.0,0.6931471805599453,0.75,-0.2876820724517809,15.8,2.76,0.0053378224908453,-5.2329,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2013,Севернобанатска област,Serbia,RS,3,3889.31,8.265987042987142,51.4524,3.940657108422431,2.0,0.6931471805599453,0.73,-0.31471074483970024,15.8,2.76,0.00535909566836,-5.229,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2014,Севернобанатска област,Serbia,RS,3,3896.18,8.267751864927215,48.2378,3.8761429460721772,1.9,0.6418538861723947,0.72,-0.3285040669720361,18.7,2.9285,0.0036285383195819,-5.6189,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2015,Севернобанатска област,Serbia,RS,3,4156.86,8.332515260552247,51.6622,3.9447263729010777,1.8,0.5877866649021191,0.71,-0.342490308946776,18.3,2.9069,0.0032565604016335,-5.7271,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2016,Севернобанатска област,Serbia,RS,3,4206.31,8.34434105777867,50.307,3.9181442324330824,1.4,0.3364722366212129,0.63,-0.4620354595965587,19.9,2.9907,0.0044130157637569,-5.4232,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2017,Севернобанатска област,Serbia,RS,3,4274.02,8.360310115325328,50.8658,3.929190792029235,1.4,0.3364722366212129,0.67,-0.40047756659712525,19.8,2.9857,0.004641873812386,-5.3726,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2018,Севернобанатска област,Serbia,RS,3,4416.51,8.39310507041901,46.9978,3.8501007921038677,1.4,0.3364722366212129,0.59,-0.527632742082372,20.3,3.0106,0.0034007343561525,-5.6838,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2019,Севернобанатска област,Serbia,RS,3,4604.55,8.434800224044803,46.1479,3.8318514561215498,1.5,0.4054651081081644,0.59,-0.527632742082372,20.3,3.0106,0.0019241911679163,-6.2532,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2020,Севернобанатска област,Serbia,RS,3,4632.13,8.440772084489396,43.9109,3.7821625808336288,1.4,0.3364722366212129,0.56,-0.579818495252942,20.2,3.0057,0.0046684463982908,-5.3669,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2021,Севернобанатска област,Serbia,RS,3,5034.14,8.523997986194521,43.7932,3.779478554188142,1.3,0.26236426446749106,0.56,-0.579818495252942,21.9,3.0865,0.0041392949936014,-5.4872,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
38,RS124,2022,Севернобанатска област,Serbia,RS,3,5895.69,8.681976854467903,36.9769,3.610293393348315,1.4,0.3364722366212129,0.54,-0.616186139423817,21.4,3.0634,0.0041392949936014,-5.4872,0.0247320396110237,0.0227190341313764,0.0882836893300657,0.0016745528222217,-3.6600183860663207,Actual,Computed_from_abs
39,RS125,2000,Севернобачка област,Serbia,RS,3,2719.51,7.908206996002789,52.3635,3.958209783727463,3.8,1.33500106673234,1.13,0.12221763272424911,15.8,2.76,0.0123026958653805,-4.3979,0.0416406795784547,0.0339583111897939,0.1212084779185963,0.0027883063926653,-3.154946561670528,Actual,Computed_from_abs
39,RS125,2001,Севернобачка област,Serbia,RS,3,3004.78,8.007959632974753,45.0257,3.8072334378595465,3.9,1.3609765531356006,1.14,0.131028262406404,15.8,2.76,0.0123026958653805,-4.3979,0.0416406795784547,0.0339583111897939,0.1212084779185963,0.0027883063926653,-3.154946561670528,Actual,Computed_from_abs
